Entity,Definition,Images
Habitat,"In ecology, the term habitat summarises the array of resources, physical and biotic factors that are present in an area, such as to support the survival and reproduction of a particular species.","['https://upload.wikimedia.org/wikipedia/commons/d/da/A_leaf_beetle_%28Aulacophora_indica%29_peeking_from_a_leaf_hole_of_an_Alnus_nepalensis_tree_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bf/Aegopodium_podagraria1_ies.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/83/Antarctic_%28js%29_18.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d9/Biodiversity_Hotspots_Map.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Submarines,Not found on Wikipedia,['Image not found']
Oxygen rich blood,Not found on Wikipedia,['Image not found']
Arun Chitkara,Not found on Wikipedia,['Image not found']
Paddy field,"A paddy field is a flooded field of arable land used for growing semiaquatic crops, most notably rice and taro.","['https://upload.wikimedia.org/wikipedia/commons/8/85/2006_1002_nan_thailand_rice.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/93/Baobab_and_rice_field.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e0/Battad_Rice_Terraces%2C_Banaue_Ifugao.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/da/Burmarice.JPG', 'https://upload.wikimedia.org/wikipedia/commons/d/d1/Cambodian_farmers_planting_rice.jpg']"
Sulphide ores,Not found on Wikipedia,['Image not found']
Between F1 and 2F1,Not found on Wikipedia,['Image not found']
Industrial manufacturing,Not found on Wikipedia,['Image not found']
Compact Disk,Not found on Wikipedia,['Image not found']
Analogue signal,Not found on Wikipedia,['Image not found']
Explode,Not found on Wikipedia,['Image not found']
PCRA,Not found on Wikipedia,['Image not found']
Saint Martin's,Not found on Wikipedia,['Image not found']
Cloned animals,Not found on Wikipedia,['Image not found']
Optic nerves,Not found on Wikipedia,['Image not found']
Solution 2,Not found on Wikipedia,['Image not found']
Aluminium powder,Aluminium powder is powdered aluminium.,"['https://upload.wikimedia.org/wikipedia/commons/6/6f/Aluminium_pigment_powder.JPG', 'https://upload.wikimedia.org/wikipedia/commons/5/57/Nuvola_apps_kfig.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4e/Telecom-icon.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a1/Zoomed_view_of_carbon_nanotube.svg']"
Log of wood,Not found on Wikipedia,['Image not found']
Sodium atoms,Not found on Wikipedia,['Image not found']
Stress,Stress may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Louise Joy Brown,Not found on Wikipedia,['Image not found']
Covered part,Not found on Wikipedia,['Image not found']
Sea surface water,Not found on Wikipedia,['Image not found']
Carbon rods,Not found on Wikipedia,['Image not found']
Humming-bird,Not found on Wikipedia,['Image not found']
Planaria,Planaria is a genus of planarians in the family Planariidae.,"['https://upload.wikimedia.org/wikipedia/commons/7/76/Bedford%27s_Flatworm.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/11/Planaria_torva.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg']"
New Cartesian Sign Conventions,Not found on Wikipedia,['Image not found']
Whole grains,Not found on Wikipedia,['Image not found']
Preserving areas,Not found on Wikipedia,['Image not found']
Water at 50°C,Not found on Wikipedia,['Image not found']
Foundation,Foundation may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Breast size,Not found on Wikipedia,['Image not found']
Orientation,Orientation may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Leather industry,Not found on Wikipedia,['Image not found']
Lizards,Not found on Wikipedia,['Image not found']
Covered drains,Not found on Wikipedia,['Image not found']
Child 1,Not found on Wikipedia,['Image not found']
The nervous system,Not found on Wikipedia,['Image not found']
CaCO3,Not found on Wikipedia,['Image not found']
Opposite changes,Not found on Wikipedia,['Image not found']
Reverberation,"Reverberation (also known as reverb), in acoustics, is a persistence of sound after it is produced.","['https://upload.wikimedia.org/wikipedia/commons/e/e7/C_Chord_With_Reverb.ogg', 'https://upload.wikimedia.org/wikipedia/commons/8/87/Gnome-mime-sound-openclipart.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6e/RT60_measurement.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a5/Reverberation_effect.ogg']"
Dissolved oxygen,Not found on Wikipedia,['Image not found']
Heavy,Heavy may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Vector_search_icon.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Underground parts,Not found on Wikipedia,['Image not found']
Kochu leaf,Not found on Wikipedia,['Image not found']
Absorbed food,Not found on Wikipedia,['Image not found']
Falls along the body of the candle,Not found on Wikipedia,['Image not found']
Dhaka city,Not found on Wikipedia,['Image not found']
1991-92,Not found on Wikipedia,['Image not found']
Named,Named may refer to something that has been given a name.,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Circulation,Circulation may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Constituents,Not found on Wikipedia,['Image not found']
Small children,Not found on Wikipedia,['Image not found']
Puri,Puri (Odia: [ˈpuɾi] (listen)) is a coastal city and a municipality in the state of Odisha in eastern India.,"['https://upload.wikimedia.org/wikipedia/commons/b/b7/Om_symbol.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6f/Asia_laea_location_map.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a3/Atharanala%2C_Puri.JPG', 'https://upload.wikimedia.org/wikipedia/commons/9/9e/Chaturdha_Murtti_at_Snana_Mandapa%2C_Nalconagar.jpeg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Steel,Steel is an alloy of iron and carbon with improved strength and fracture resistance compared to other forms of iron.,"['https://upload.wikimedia.org/wikipedia/commons/6/6c/Alcator_C-Mod_superstructure_forging_1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a4/Allegheny_Ludlum_steel_furnace.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/ac/Bas_fourneau.png', 'https://upload.wikimedia.org/wikipedia/commons/7/7c/Bessemer_Converter_Sheffield.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/ec/Bethlehem_Steel.jpg']"
Resistor R1,Not found on Wikipedia,['Image not found']
Initial positions,Not found on Wikipedia,['Image not found']
Easier way,Not found on Wikipedia,['Image not found']
Movement of shoot towards light,Not found on Wikipedia,['Image not found']
Amphibia,Not found on Wikipedia,['Image not found']
Anaerobic,"Anaerobic means ""living, active, occurring, or existing in the absence of free oxygen"", as opposed to aerobic which means ""living, active, or occurring only in the presence of oxygen."" Anaerobic may also refer to:","['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Electron,The electron (e− or β−) is a subatomic particle with a negative one elementary electric charge.,"['https://upload.wikimedia.org/wikipedia/commons/2/2c/AirShower.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0d/Asymmetricwave2.png', 'https://upload.wikimedia.org/wikipedia/commons/3/35/Atomic-orbital-clouds_spd_m0.png', 'https://upload.wikimedia.org/wikipedia/commons/0/07/Aurore_australe_-_Aurora_australis.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a5/Bohr_atom_model_English.svg']"
Library,"A library is a collection of materials, books or media that are accessible for use and not just for display purposes.","['https://upload.wikimedia.org/wikipedia/commons/0/00/2009_3962573662_card_catalog.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/36/20170420_Beinecke_Rare_Book_Library_Interior_Yale_University_New_Haven_Connecticut.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f6/Alexandria%2C_Egypt_-_4416696580.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/58/Bates_Hall_-_Boston_Public_Library.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d0/Biblioteca_Vasconcelos%2C_Ciudad_de_M%C3%A9xico%2C_M%C3%A9xico%2C_2015-07-20%2C_DD_13-15_HDR.jpg']"
Insufficient rainfall,Not found on Wikipedia,['Image not found']
Hydroxyl ion,Not found on Wikipedia,['Image not found']
Frictional surfaces,Not found on Wikipedia,['Image not found']
Battery circuit,Not found on Wikipedia,['Image not found']
Lower jaw,Not found on Wikipedia,['Image not found']
Cross mark,Not found on Wikipedia,['Image not found']
Methane (CH4),Not found on Wikipedia,['Image not found']
Humanistic values,Not found on Wikipedia,['Image not found']
Clip,Clip or CLIP may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Kilowatt-hour,A kilowatt-hour (unit symbol: kW⋅h or kW h; commonly written as kWh) is a non-SI unit of energy: one kilowatt of power for one hour.,['https://upload.wikimedia.org/wikipedia/commons/b/b9/Hydro_quebec_meter.JPG']
Positively charged sphere,Not found on Wikipedia,['Image not found']
Shashi Chadha,Not found on Wikipedia,['Image not found']
Aqueous solution of baking soda,Not found on Wikipedia,['Image not found']
Unsaturated hydrocarbons,Not found on Wikipedia,['Image not found']
Plastic handle,Not found on Wikipedia,['Image not found']
Platelets,Not found on Wikipedia,['Image not found']
International Water Course Convention,Not found on Wikipedia,['Image not found']
Another,Another or variant may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Matured,Not found on Wikipedia,['Image not found']
towel,A towel is a piece of absorbent cloth or paper used for drying or wiping a surface.,"['https://upload.wikimedia.org/wikipedia/commons/3/30/An_African_Towel.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3c/Fouta_bohemeria.JPG', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/34/Toballola_de_platja.jpg']"
Vapour state,Not found on Wikipedia,['Image not found']
Covered,Not found on Wikipedia,['Image not found']
Democritus,"Democritus (; Greek: Δημόκριτος, Dēmókritos, meaning ""chosen of the people""; c. 460 – c. 370 BC) was an Ancient Greek pre-Socratic philosopher from Abdera, primarily remembered today for his formulation of an atomic theory of the universe.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b9/Democritus2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/41/Global_thinking.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/49/Magna_Graecia_ancient_colonies_and_dialects-en.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3e/Nuvola_apps_edu_mathematics_blue-p.svg']"
Different chromosomes,Not found on Wikipedia,['Image not found']
Part,"Part, parts or PART may refer to:","['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Other elements,Not found on Wikipedia,['Image not found']
Hammers,Not found on Wikipedia,['Image not found']
Combustible substance,Not found on Wikipedia,['Image not found']
Elsewhere,Elsewhere may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Rocks,Not found on Wikipedia,['Image not found']
Folded areas,Not found on Wikipedia,['Image not found']
Blue eyes,Not found on Wikipedia,['Image not found']
Properties of light,Not found on Wikipedia,['Image not found']
Llit m,Not found on Wikipedia,['Image not found']
Group B,Group B was a set of regulations for grand touring (GT) vehicles used in sports car racing and rallying introduced in 1982 by the Fédération Internationale de l'Automobile (FIA).,"['https://upload.wikimedia.org/wikipedia/commons/b/b8/1984_Porsche_911_Sc_Rs_%2873530371%29.jpeg', 'https://upload.wikimedia.org/wikipedia/commons/1/1a/1986_Toyota_Celica_Coupe_GT-TS_TwinCam_Turbo_Group_B_Rally_Car_370kmh_4cylinder_2.1litre_photo1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/3e/Audi_Sport_Quattro_S1_%281985%29.ogg', 'https://upload.wikimedia.org/wikipedia/commons/2/2f/BernardBeguin-24hYpern1984.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8b/FerrariGTO.jpg']"
Upper edges of clouds,Not found on Wikipedia,['Image not found']
Types,Not found on Wikipedia,['Image not found']
Potential difference,Not found on Wikipedia,['Image not found']
Baking soda,Not found on Wikipedia,['Image not found']
Constitution,"A constitution is the aggregate of fundamental principles or established precedents that constitute the legal basis of a polity, organisation or other type of entity and commonly determine how that entity is to be governed.When these principles are written down into a single document or set of legal documents, those documents may be said to embody a written constitution; if they are encompassed in a single comprehensive document, it is said to embody a codified constitution.","['https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/86/Aristotle%27s_constitutions_diagram.png', 'https://upload.wikimedia.org/wikipedia/commons/1/17/Balance%2C_by_David.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/32/ConstCATMonso1535.png']"
Supportive function,Not found on Wikipedia,['Image not found']
Vast areas,Not found on Wikipedia,['Image not found']
Dairy animals,Not found on Wikipedia,['Image not found']
Conservation,"Conservation is the preservation or efficient use of resources, or the conservation of various quantities under physical laws.","['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Bottle gourd leaf,Not found on Wikipedia,['Image not found']
Marigold leaves,Not found on Wikipedia,['Image not found']
DC supply,Not found on Wikipedia,['Image not found']
Amylase,An amylase () is an enzyme that catalyses the hydrolysis of starch (Latin amylum) into sugars.,"['https://upload.wikimedia.org/wikipedia/commons/7/72/2xfr_b_amylase.png', 'https://upload.wikimedia.org/wikipedia/commons/2/2d/Issoria_lathonia.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/66/Salivary_alpha-amylase_1SMD.png']"
Hydrocarbon molecules,Not found on Wikipedia,['Image not found']
doctor,Doctor or The Doctor may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b7/Pending-protection-shackle.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Vector_search_icon.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
