Entity,Definition,Images
Cavity,Cavity may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Extrusive rocks,Not found on Wikipedia,['Image not found']
NO,Not found on Wikipedia,['Image not found']
Quick burning,Not found on Wikipedia,['Image not found']
Fertilization,Not found on Wikipedia,['Image not found']
4 Ω resistance,Not found on Wikipedia,['Image not found']
Nomenclature,"Nomenclature (UK: , US: ) is a system of names or terms, or the rules for forming these terms in a particular field of arts or sciences.","['https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e2/Symbol_portal_class.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Front side of cardboard,Not found on Wikipedia,['Image not found']
Contents,Not found on Wikipedia,['Image not found']
Hairy seed,Not found on Wikipedia,['Image not found']
Fig. 4.13,Not found on Wikipedia,['Image not found']
Aluminium pipe,Not found on Wikipedia,['Image not found']
Almost-free electron,Not found on Wikipedia,['Image not found']
Glass slide,Not found on Wikipedia,['Image not found']
Forma-35,Not found on Wikipedia,['Image not found']
Wall,"A wall is a structure and a surface that defines an area; carries a load; provides security, shelter, or soundproofing; or, is decorative.","['https://upload.wikimedia.org/wikipedia/commons/9/9f/214_King_-_demountable_walls_and_doors_%285277760889%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/2d/Algodones_sand-dune-fence.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e4/Beowulf_-_weall.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/af/Big_single-family_home_2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/dd/Building-the-wall-2018.jpg']"
Plates,Not found on Wikipedia,['Image not found']
activity,Activity may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Passage of windpipe,Not found on Wikipedia,['Image not found']
Proper nutrition,Not found on Wikipedia,['Image not found']
Readily available,Not found on Wikipedia,['Image not found']
Tube B,Not found on Wikipedia,['Image not found']
Atmosphere of the earth,Not found on Wikipedia,['Image not found']
O',"O', O’, O`, O´, O‘ or Oʻ may refer to:","['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Curved path,Not found on Wikipedia,['Image not found']
Glass beaker,Not found on Wikipedia,['Image not found']
Electric wires,Not found on Wikipedia,['Image not found']
Self-sufficiency,Not found on Wikipedia,['Image not found']
2.5 mA,Not found on Wikipedia,['Image not found']
"7,000",Not found on Wikipedia,['Image not found']
Parks,Not found on Wikipedia,['Image not found']
Phagocytosis,"Phagocytosis (from Ancient Greek  φαγεῖν (phagein) 'to eat', and  κύτος (kytos) 'cell') is the process by which a cell uses its plasma membrane to engulf a large particle (≥ 0.5 μm), giving rise to an internal compartment called the phagosome.","['https://upload.wikimedia.org/wikipedia/commons/8/85/0309_Phagocytosis.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f2/Neutrophil_with_anthrax_copy.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/95/Phagocytosis_and_Exocytosis.svg']"
Seismic zones,Not found on Wikipedia,['Image not found']
Centrosphere,Not found on Wikipedia,['Image not found']
Polar region,Not found on Wikipedia,['Image not found']
Solid carbon dioxide,Not found on Wikipedia,['Image not found']
Manures,Not found on Wikipedia,['Image not found']
Another magnet,Not found on Wikipedia,['Image not found']
Customer 2,Not found on Wikipedia,['Image not found']
Pivotal instruments,Not found on Wikipedia,['Image not found']
Unit of measurement,"A unit of measurement is a definite magnitude of a quantity, defined and adopted by convention or by law, that is used as a standard for measurement of the same kind of quantity.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b9/Tabella_conversione_metrica_1860_MG_7771.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c5/Unit%C3%A0_di_misura_-_Palazzo_della_Ragione_-_Padova.jpg']"
Fungicides,Not found on Wikipedia,['Image not found']
Soluble products of photosynthesis,Not found on Wikipedia,['Image not found']
Bhatia,Bhatia may refer to:,['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg']
Carbon dioxide bubbles,Not found on Wikipedia,['Image not found']
Perpendicular,"In elementary geometry, two geometric objects are perpendicular if their intersection forms right angles (angles that are 90 degrees or π/2 radians wide) at the point of intersection called a foot.","['https://upload.wikimedia.org/wikipedia/commons/d/df/01-Rechter_Winkel_mittels_Thaleskreis.gif', 'https://upload.wikimedia.org/wikipedia/commons/8/84/Perpendicular-coloured.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7c/Perpendicular-construction.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/be/Perpendicular_transversal_v3.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/88/Stereographic_projection_in_3D.svg']"
Physical structure,Not found on Wikipedia,['Image not found']
Porous parts of rock,Not found on Wikipedia,['Image not found']
Bacterium,Not found on Wikipedia,"['https://upload.wikimedia.org/wikipedia/commons/3/31/Redirect_arrow_without_text.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1b/Semi-protection-shackle.svg']"
Starch,Starch or amylum is a polymeric carbohydrate consisting of numerous glucose units joined by glycosidic bonds.,"['https://upload.wikimedia.org/wikipedia/commons/9/94/A_Papuan_woman_extracts_starch_sago_from_the_spongy_center_of_the_palm_stems._%2817821831174%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/64/A_bottle_and_glass_of_wine.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fd/AdhesivesForHouseUse006.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/80/Amylopektin_Sessel.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/21/Amylose2.svg']"
Least distance of distinct vision,"In optometry, the least distance of distinct vision (LDDV) or the reference seeing distance (RSD) is the closest someone with ""normal"" vision (20/20 vision) can comfortably look at something.","['https://upload.wikimedia.org/wikipedia/commons/8/8f/Focal-length.png', 'https://upload.wikimedia.org/wikipedia/commons/7/74/Lens_triplet.svg']"
Large scale,Not found on Wikipedia,['Image not found']
Repelling,Not found on Wikipedia,['Image not found']
Scientific organization,Not found on Wikipedia,['Image not found']
Minimum force,Not found on Wikipedia,['Image not found']
Atom or group of atoms,Not found on Wikipedia,['Image not found']
Humming-birds,Not found on Wikipedia,['Image not found']
Fish breed,Not found on Wikipedia,['Image not found']
Flowing water,Not found on Wikipedia,['Image not found']
Modern instruments,Not found on Wikipedia,['Image not found']
Fresh-water,Not found on Wikipedia,['Image not found']
Rubbing,Not found on Wikipedia,['Image not found']
Barasingha,"The barasingha (Rucervus duvaucelii), also known as the swamp deer, is a deer species distributed in the Indian subcontinent.","['https://upload.wikimedia.org/wikipedia/commons/2/2c/BarasinghaAntler.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/93/Barasingha_females.JPG', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/51/Rucervus_duvaucelii_range_map.png', 'https://upload.wikimedia.org/wikipedia/commons/6/63/Status_iucn3.1_VU.svg']"
Probable decision,Not found on Wikipedia,['Image not found']
Hands,Not found on Wikipedia,['Image not found']
Two opposite and equal forces,Not found on Wikipedia,['Image not found']
Large algae,Not found on Wikipedia,['Image not found']
Work process,Not found on Wikipedia,['Image not found']
Undissolved salt,Not found on Wikipedia,['Image not found']
Weak stem,Not found on Wikipedia,['Image not found']
Association,Association may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
0.1 m s-2,Not found on Wikipedia,['Image not found']
Force and Laws of Motion,Not found on Wikipedia,['Image not found']
0.2-0.3°C,Not found on Wikipedia,['Image not found']
Criminals,Not found on Wikipedia,['Image not found']
Litmus paper,Not found on Wikipedia,['Image not found']
Stationary car,Not found on Wikipedia,['Image not found']
Farms,Not found on Wikipedia,['Image not found']
Populous,Populous or populus may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
University of Delhi,Not found on Wikipedia,['Image not found']
Lengths,Not found on Wikipedia,['Image not found']
Individual,An individual is that which exists as a distinct entity.,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Finnish_anti-vegetation_task_force_on_a_Baltic_sea_island.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Conservation attempt,Not found on Wikipedia,['Image not found']
Chemical matter,Not found on Wikipedia,['Image not found']
Extensions,Not found on Wikipedia,['Image not found']
Conveyor belt,A conveyor belt is the carrying medium of a belt conveyor system (often shortened to belt conveyor).,"['https://upload.wikimedia.org/wikipedia/commons/f/fa/AlbertaSulfurAtVancouverBC.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/24/Belt-conveyor-handling.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5f/Belt-conveyor-handling2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f2/Edit-clear.svg']"
Symbol of element,Not found on Wikipedia,['Image not found']
Two way switch,Not found on Wikipedia,['Image not found']
Saturated fatty acids,Not found on Wikipedia,['Image not found']
Ozone layer,The ozone layer or ozone shield is a region of Earth's stratosphere that absorbs most of the Sun's ultraviolet  radiation.,"['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/46/Future_ozone_layer_concentrations.gif', 'https://upload.wikimedia.org/wikipedia/commons/c/c8/Nimbus_ozone_Brewer-Dobson_circulation.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cb/Ozone_altitude_UV_graph.svg']"
Other students,Not found on Wikipedia,['Image not found']
Trans-boundary rivers,Not found on Wikipedia,['Image not found']
Fig. 7.6,Not found on Wikipedia,['Image not found']
solution,Solution may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Large,Large means of great size.,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Outer mantle,Not found on Wikipedia,['Image not found']
Emergency treatment,Not found on Wikipedia,['Image not found']
Toothpastes,Not found on Wikipedia,['Image not found']
Activity 11.5,Not found on Wikipedia,['Image not found']
Bulb,"In botany, a bulb is structurally a short stem with fleshy leaves or leaf bases that function as food storage organs during dormancy.","['https://upload.wikimedia.org/wikipedia/commons/7/7c/Allium_fistulosum_bulbifera0.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/da/Alliumvineale1web.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d6/Amaryllisbulb.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f4/Leaf_1_web.jpg']"
Network,"Network, networking and networked may refer to:","['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
mobile phone,"A mobile phone (cellphone, etc.) is a portable telephone that can make and receive calls over a radio frequency link while the user is moving within a telephone service area, as opposed to a fixed-location phone (landline phone).","['https://upload.wikimedia.org/wikipedia/commons/1/1f/2007Computex_e21Forum-MartinCooper.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/05/Active_mobile_broadband_subscriptions_2007-2014.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0f/Android_phones.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fd/Crowd_of_people_with_phones.jpg']"
Other edge,Not found on Wikipedia,['Image not found']
meter,Not found on Wikipedia,['Image not found']
Mouth,"In animal anatomy, the mouth, also known as the oral cavity, or in Latin cavum oriscode: lat promoted to code: la , is the opening through which many animals take in food and issue vocal sounds.","['https://upload.wikimedia.org/wikipedia/commons/1/10/Anatomy_posture_and_body_mechanics_08.web.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/79/Australien-Krokodil.JPG', 'https://upload.wikimedia.org/wikipedia/commons/e/ee/Butterfly_tongue.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/44/Wapiti_from_Wagon_Trails.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Knowledge of natural phenomena,Not found on Wikipedia,['Image not found']
Animal lipids,Not found on Wikipedia,['Image not found']
Natural calamities,Not found on Wikipedia,['Image not found']
Electrolyte,"An electrolyte is a medium containing ions that is electrically conducting through the movement of those ions, but not conducting electrons.","['https://upload.wikimedia.org/wikipedia/commons/6/6c/Arrhenius2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7a/Chloralkali_membrane.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8e/Galvanic_Cell.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Offsprings,Not found on Wikipedia,['Image not found']
Universal indicator paper,Not found on Wikipedia,['Image not found']
Voice boxes,Not found on Wikipedia,['Image not found']
Classification,"Classification is a process related to categorization, the process in which ideas and objects are recognized, differentiated and understood.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8c/DAB_list_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
50 mL of water,Not found on Wikipedia,['Image not found']
Chromatin fibre,Not found on Wikipedia,['Image not found']
Dhoti,"The dhoti, also known as veshti, mardani, chaadra, dhontar, jaiñboh & panchey, is a type of sarong, fastened in between the legs in a manner that it outwardly resembles trousers, sometimes loose but other tighter fittings are worn as well.","['https://upload.wikimedia.org/wikipedia/commons/0/01/A_Manipuri_Dancer_in_traditional_Krishna_attire.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/76/A_Rajasthani_farmer_in_dhoti_and_traditional_head_dress.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/3d/An_Indian_dancer_in_dhoti%2C_wrapped_around_his_waist.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/ec/Anonymous_-_Four_Recruits_in_White_Dhotis%2C_page_from_the_Fraser_Album_-_1981.247_-_Art_Institute_of_Chicago.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Cotton,"Cotton is a soft, fluffy staple fiber that grows in a boll, or protective case, around the seeds of the cotton plants of the genus Gossypium in the mallow family Malvaceae.","['https://upload.wikimedia.org/wikipedia/commons/d/dd/Adams_%26_Bazemore_Cotton_Warehouse%2C_4th_near_Poplar%2C_circa_1877_-_DPLA_-_7e9ab74033df525c16cfacddfb85955f.jpeg', 'https://upload.wikimedia.org/wikipedia/commons/9/98/Ambox_current_red.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/ec/Armenian_cotton.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4e/BALLS_OF_COTTON_%28ANDHRA_-SOUTH_INDIA%29_READY_FOR_HARVEST.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4b/Bale_of_cotton_at_LA_State_Cotton_Museum_IMG_7387.JPG']"
