Entity,Definition,Images
Raw material,"A raw material, also known as a feedstock, unprocessed material, or primary commodity, is a basic material that is used to produce goods, finished goods, energy, or intermediate materials that are feedstock for future finished products.","['https://upload.wikimedia.org/wikipedia/commons/f/fa/AlbertaSulfurAtVancouverBC.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/49/Latex_-_Hevea_-_Cameroun.JPG', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'Image not found']"
Scientist,"A scientist is a person who researches to advance knowledge in an area of the natural sciences.In classical antiquity, there was no real ancient analog of a modern scientist.","['https://upload.wikimedia.org/wikipedia/commons/1/11/Albert_Einstein_photo_1921.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/52/Alessandro_Volta.jpeg', 'https://upload.wikimedia.org/wikipedia/commons/a/ae/Aristotle_Altemps_Inv8575.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b6/CMB_Timeline_No_Labels_or_WMAP.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d4/Enrico_Fermi_1943-49.jpg']"
G-type main-sequence star,"A G-type main-sequence star (spectral type: G-V), also often, and imprecisely called a yellow dwarf, or G star, is a main-sequence star (luminosity class V) of spectral type G. Such a star has about 0.9 to 1.1 solar masses and an effective temperature between about 5,300 and 6,000 K. Like other main-sequence stars, a G-type main-sequence star converts the element hydrogen to helium in its core by means of nuclear fusion, but can also fuse helium when hydrogen runs out.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Crab_Nebula.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5c/Earth-moon.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5f/He1523a.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/83/Solar_system.jpg']"
Cut each square piece further into four square pieces,Not found on Wikipedia,['Image not found']
Object,Object may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Air,Not found on Wikipedia,['Image not found']
Flower,"A flower, sometimes known as a bloom or blossom, is the reproductive structure found in flowering plants (plants of the division Angiospermae).","['https://upload.wikimedia.org/wikipedia/commons/c/c5/15_Qian_Xuan_Eight_Flowers_National_Palace_Museum_Beijing.JPG', 'https://upload.wikimedia.org/wikipedia/commons/e/ee/ABC_flower_development.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/55/Acaena_novae-zelandiae1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f9/Aikya_Linga_in_Varanasi.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/26/Amborella_trichopoda_%283065968016%29_fragment.jpg']"
Basic law,"A basic law is either a codified constitution, or in countries with uncodified constitutions, a law given to have constitution powers and effect.","['https://upload.wikimedia.org/wikipedia/commons/f/f6/Book_in_heraldry.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f2/Edit-clear.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg']"
WASTEWATER STORY 157,Not found on Wikipedia,['Image not found']
National Center for Research Resources,The National Center for Research Resources (NCRR) was a center within the National Institutes of Health a United States government agency.,"['https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/71/US-NIH-NCRR-Logo.svg']"
Insect,Insects (from Latin insectum) are pancrustacean hexapod invertebrates of the class Insecta.,"['https://upload.wikimedia.org/wikipedia/commons/4/48/Aedes_aegypti_biting_human.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b4/Aeshna_cyanea_freshly_slipped_L2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/61/Alternating_Tripod_Gait.webm', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Apis_mellifera_flying.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/63/BatesMimButter.JPG']"
Test solution,Not found on Wikipedia,['Image not found']
Encyclopedia,An encyclopedia (American English) or encyclopædia (British English) is a reference work or compendium providing summaries of knowledge either general or special to a particular field or discipline.,"['https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4b/Books-aj.svg_aj_ashton_01.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/76/Diploma_icon.png', 'https://upload.wikimedia.org/wikipedia/commons/f/f8/Encyclopaedia_Britannica_15_with_2002.jpg']"
Circulator,"In electrical engineering, a circulator is a passive, non-reciprocal three- or four-port device that only allows a microwave or radio-frequency signal to exit through the port directly after the one it entered.","['https://upload.wikimedia.org/wikipedia/commons/4/4b/AisladorG.JPG', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Circulator-symbol-CCW.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/82/Negative_resistance_amp.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Merry-go-round,Not found on Wikipedia,['Image not found']
Roller coaster,"A roller coaster, or rollercoaster, is a type of amusement ride that employs a form of elevated railroad track designed with tight turns, steep slopes, and sometimes inversions.","['https://upload.wikimedia.org/wikipedia/commons/d/d2/AltonTowers-Oblivion.JPG', 'https://upload.wikimedia.org/wikipedia/commons/c/c5/Behemoth_%28Canada%27s_Wonderland%29_06.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/45/Black_mamba_first_drop.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/Busch_Gardens_Tampa_Bay_-_Montu.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Carowinds-Fury325Entry.JPG']"
Greeting card,"A greeting card is a piece of card stock, usually with an illustration or photo, made of high quality paper featuring an expression of friendship or other sentiment.","['https://upload.wikimedia.org/wikipedia/commons/6/66/14-image-full.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b5/GreetingCards3.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/22/GreetingCards6.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f1/Greeting_Card_Get_Well_1949.jpg']"
Postage stamp,"A postage stamp is a small piece of paper issued by a post office, postal administration, or other authorized vendors to customers who pay postage (the cost involved in moving, insuring, or registering mail).","['https://upload.wikimedia.org/wikipedia/commons/7/77/Abudhabi30mar1964fdc.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/45/Basel_Dove_unused.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Cartica.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6e/Costa_Rica_Diamond_stamp2_1937-2c.jpg']"
Organism,"An organism (from Ancient Greek  ὄργανον (órganon) 'instrument, implement, tool', and  -ισμός (-ismós)) is any biological living system that functions as an individual life form.","['https://upload.wikimedia.org/wikipedia/commons/2/2e/Amoeba_%28Am%C3%B6be%29_01.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/83/Celltypes.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Crab_Nebula.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e7/DNA_simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/32/EscherichiaColi_NIAID.jpg']"
Elder,An elder is someone with a degree of seniority or authority.,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Dilute solution,Not found on Wikipedia,['Image not found']
WASTEWATER STORY 163,Not found on Wikipedia,['Image not found']
Surface finishing,Surface finishing is a broad range of industrial processes that alter the surface of a manufactured item to achieve a certain property.,"['https://upload.wikimedia.org/wikipedia/commons/4/46/Bohrer_Hartmetall_mit_Innerer_K%C3%BChlschmierstoffzufuhr.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg']"
Eating,"Eating (also known as consuming) is the ingestion of food, typically to provide a heterotrophic organism with  energy and to allow for growth.","['https://upload.wikimedia.org/wikipedia/commons/f/fb/A_polar_bear_%28Ursus_maritimus%29_scavenging_a_narwhal_whale_%28Monodon_monoceros%29_carcass_-_journal.pone.0060797.g001-A.png', 'https://upload.wikimedia.org/wikipedia/commons/2/28/Abell-photoblog28.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/29/Amandines_de_Provence%2C_poster_by_Leonetto_Cappiello%2C_1900.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b4/BirdBeaksA.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4f/Blacky.jpg']"
Upright,Not found on Wikipedia,['Image not found']
Jerk,"Jerk, The Jerk, Jerks, or Jerking may refer to:","['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1b/Semi-protection-shackle.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Magnesium oxide,"Magnesium oxide (MgO), or magnesia, is a white hygroscopic solid mineral that occurs naturally as periclase and is a source of magnesium (see also oxide).","['https://upload.wikimedia.org/wikipedia/commons/c/c3/GHS-pictogram-exclam.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/70/Magnesium-oxide-3D-vdW.png', 'https://upload.wikimedia.org/wikipedia/commons/1/13/Magnesium_oxide.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/35/MgOcrystal.JPG', 'https://upload.wikimedia.org/wikipedia/commons/6/6f/NFPA_704.svg']"
Metre,The metre (or meter in American spelling; symbol: m) is the base unit of length in the International System of Units (SI).,"['https://upload.wikimedia.org/wikipedia/commons/e/e5/Appareil_Ib%C3%A1%C3%B1ez.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/08/GPS-IIR.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/HasslerCollection_001.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/30/International_System_Of_Units_Logo_.png']"
Process – B,Not found on Wikipedia,['Image not found']
Dark room,Not found on Wikipedia,['Image not found']
Bleeding,"Bleeding, hemorrhage, haemorrhage or blood loss, is blood escaping from the circulatory system from damaged blood vessels.","['https://upload.wikimedia.org/wikipedia/commons/e/e6/Bleeding_finger.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/fc/Eye_hemorrhage.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/03/Pulmonary_haemorrhage_-_high_mag.jpg']"
John F. Kennedy,"John Fitzgerald Kennedy (May 29, 1917 – November 22, 1963), often referred to by his initials JFK, was an American politician who served as the 35th president of the United States from 1961 until his assassination in 1963.","['https://upload.wikimedia.org/wikipedia/commons/5/5a/046CupolaSPietro.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/1a/1958_United_States_Senate_election_in_Massachusetts_results_map_by_municipality.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fa/ARC194238-JFK-Robert-Edward.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/01/A_coloured_voting_box.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e0/American_Campaign_Medal_ribbon.svg']"
Religion,"Religion is a range of social-cultural systems, including designated behaviors and practices, morals, beliefs, worldviews, texts, sanctified places, prophecies, ethics, or organizations, that generally relate humanity to supernatural, transcendental, and spiritual elements—although there is no scholarly consensus over what precisely constitutes a religion.","['https://upload.wikimedia.org/wikipedia/commons/f/f5/16_religionist_symbols.png', 'https://upload.wikimedia.org/wikipedia/commons/7/7a/16_religious_symbol.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/21/Beijing_China_Hall-of-Prayer-for-Good-Harvests-01.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/24/Brooklyn_Museum_1992.133.4_Figure_of_Shango_on_Horseback.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/67/Chickasaw_Stomp_Dance_Demonstration.jpg']"
Cytoplasm,"In cell biology, the cytoplasm is all of the material within a eukaryotic cell, enclosed by the cell membrane, except for the cell nucleus.","['https://upload.wikimedia.org/wikipedia/commons/1/11/Animal_Cell.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6e/Localisations02eng.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Closed circuit,Closed circuit can refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Kitchen utensil,A kitchen utensil is a small hand held tool used for food preparation.,"['https://upload.wikimedia.org/wikipedia/commons/e/ee/Batterie_de_cuisine.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c0/BiodegradablePlasticUtensils1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/12/Fireproof_Ware.JPG', 'https://upload.wikimedia.org/wikipedia/commons/d/d6/Foodlogo2.svg']"
Tengu,"Tengu (Japanese: 天狗, lit. 'Heavenly Dog'  or 'Heavenly Sentinel') are a type of legendary creature found in Shinto belief.","['https://upload.wikimedia.org/wikipedia/commons/d/d1/Amaterasu_cave_crop.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6d/Amaterasu_cave_wide.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/48/Elephant_and_a_flying_tengu.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d8/Karasu-Tengu-Statue.jpg']"
Left hand,The Left Hand or Left hand may refer to:,['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg']
Medical test,"A medical test is a  medical procedure performed to detect, diagnose, or monitor diseases, disease processes, susceptibility, or to determine a course of treatment.","['https://upload.wikimedia.org/wikipedia/commons/8/85/Lung_scintigraphy_keosys.JPG', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Symbol_category_class.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d6/WHO_Rod.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fb/X-ray_by_Wilhelm_R%C3%B6ntgen_of_Albert_von_K%C3%B6lliker%27s_hand_-_18960123-02.jpg']"
Tokyo,"Tokyo (; Japanese: 東京, Tōkyō, [toːkʲoː] (listen)), officially the Tokyo Metropolis (東京都, Tōkyō-to), is the capital and most populous city of Japan.","['https://upload.wikimedia.org/wikipedia/commons/5/52/10000x6300_01.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c2/2018_Shibuya_Crossing.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/fd/20_airtransportation_inv.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a1/Aiga_heliport_inv.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2a/Aiga_railtransportation_inv.svg']"
Electric appliance,Not found on Wikipedia,['Image not found']
Toothpick,"A toothpick is a small thin stick of wood, plastic, bamboo, metal, bone or other substance with at least one and sometimes two pointed ends to insert between teeth to remove detritus, usually after a meal.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e6/Dental_Flosser_SH.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/3a/Holzzahnstocher.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/80/Oral_B_toothpicks_dental_woodsticks.jpg']"
T/F,Not found on Wikipedia,['Image not found']
Vein,Veins are blood vessels in the circulatory system of humans and most other animals that carry blood toward the heart.,"['https://upload.wikimedia.org/wikipedia/commons/f/f2/2101_Blood_Flow_Through_the_Heart.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f2/2106_Large_Medium_Vein_Venule.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/fe/2131_Major_Systematic_Veins.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b7/2134_Thoracic_Upper_Limb_Veins.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e5/Diagram_of_the_human_heart_%28cropped%29.svg']"
